project_id,subject_area
223828200,Mittelalterliche Geschichte
223828200,Didaktik
223828200,Außereuropäische Geschichte
223828200,Geschichte der Frühen Neuzeit
223828200,Mediävistik
223848855,Physik der weichen Materie
223848855,Strukturanalyse
223848855,Oberflächenchemie
223848855,Organische Chemie
223848855,Halbleiterphysik
223848855,Anorganische Chemie
223848855,Festkörperphysik
223848855,Oberflächenphysik
223848855,Physikalische Chemie
223848855,Laserspektroskopie
224262486,Mathematik
224262486,Arithmetische Geometrie
224262486,Globale Analysis
225165194,Systembiologie
225165194,Immunologie
225165194,Virologie
225165194,Hämatologie
225165194,Innere Medizin
225165194,Pathologie
225165194,Onkologie
226262100,Personalisierte Krebstherapie
226262100,Kinase Inhibitor
226262100,Innate Immunity
226262100,B-Zellrezeptor-Signalling
226262100,Signalling
226262100,Hämatologie
226262100,Tumorbiologie
226262100,Genetik
226262100,Innere Medizin
226262100,Apoptose
226262100,DNA Damage Response
226262100,Mausmodelle
226527460,Bildungsökonomik
226527460,Wachstumsökonomik
226527460,Wirtschaftstheorie
226527460,Experimentelle Wirtschaftsforschung
226527460,Empirische Wirtschaftsforschung
226527460,Volkswirtschaftslehre
226527460,Mikroökonomie
226527460,Wirtschaftspolitik
226527460,Industrieökonomik
226527460,Arbeitsmarktökonomik
226527460,Bevölkerungsökonomik
226527460,Außenwirtschaftstheorie
227068724,Geschichtswissenschaften
227068724,Politikwissenschaften
227068724,Soziologie
227068724,Rechtswissenschaften
227068724,Kunstgeschichte
227198829,Geodäsie
227198829,Geoinformatik
227198829,Informatik
227198829,Kommunikationstechnik
227198829,Verkehrsplanung
227198829,Verkehrspsychologie
227198829,Wirtschaftsinformatik
227401642,Mathematische Modellierung
227401642,Stochastische Methoden
227401642,Bildverarbeitung
227401642,Werkstoffkunde
227401642,Massivbau
227401642,Verfahrenstechnik
227401642,Hardware
227401642,Entwurf mikroelektronischer Systeme
227401642,Statistik
227612752,Mikroskopie
227612752,Organische Chemie
227612752,Biophysikalische Chemie
227612752,Biochemie
227612752,Spektroskopie
227612752,Biophysik
227612752,Quantenchemie
227953431,Neuronale Mikronetzwerke
227953431,Klinische Neurowissenschaften
227953431,Chemische Biologie
227953431,Neuropharmakologie
227953431,Epileptologie
227953431,Neurobiologie
227953431,Neurophysiologie
227953431,Alzheimersche Erkrankung
228265259,Rechtsgeschichte
228265259,Geschichte
228265259,Anglistik
228265259,Theologie
228265259,Medizingeschichte
228265259,Germanistik
228265259,Philosophie
228914880,Philosophie
228914880,Klassische Philologie
228914880,Arabistik
228914880,Wissenschaftsgeschichte
229243862,Energieforschung
229243862,Reaktionskinetik
229243862,Chemische Verfahrenstechnik
229243862,Thermodynamik
229243862,Maschinenbau
229243862,Verbrennungsforschung
229556894,Elementarteilchenphysik
229556894,Physik jenseits des Standardmodells
229556894,LHC-Physik
229556894,Higgs-Physik
229556894,Flavorphysik
229556894,Dunkle Materie
229556894,Kosmologie
229556894,Renormierungsgruppe
229556894,Vereinheitlichte Theorien
229556894,Stringtheorie
229838028,Organische Chemie
229838028,Chemische Biologie
229838028,Anorganische Chemie
229838028,Physiologische Chemie
229838028,Physikalische Chemie
229838028,Bioinformatik
229838028,Mikrobiologie
229838028,Molekularbiologie
229838028,Zellbiologie
229838028,Strukturbiologie
229838028,Supramolekulare Chemie
229838028,Biosupramolekulare Chemie
231064407,Architektur
231064407,Bauingenieurwesen
231064407,Verfahrenstechnik
231064407,Steuerungstechnik
231064407,Biologie
231064407,Physik
231064407,Evolutionsbiologie
231064407,Geowissenschaften
231064407,Paläontologie
231396381,Medizin
231396381,Biochemie
231396381,Biophysik
231396381,Mikrobiologie
231396381,Botanik
231396381,Physik
231396381,Medizinische Biochemie
231447078,Quantenoptik
231447078,Photonik
231447078,Festkörperphysik
231447078,Ultraschnelle Optoelektronik
231447078,Plasmonik
231447078,Photonische Materialien
231447078,Ultraschnelle nicht lineare Spektroskopie
231447078,Vielteilchentheorie
231447078,Theoretische Materialphysik
231447078,Nanophotonik
231447078,Nanostrukturen
231447078,Theoretische Optoelektronik und Photonik
231604701,Virologie
231604701,Medizinische Mikrobiologie
231604701,Unfallchirurgie
231604701,Chirurgische Forschung
231604701,Immunologie
231604701,Gastroenterologie
231604701,Hepatologie
231604701,Infektiologie
232311024,Materialphysik
232311024,Mechanik
232311024,Verfahrens- und Partikeltechnik
232311024,Faserverbundtechnologie
232311024,Faserverbundleichtbau
232631280,Biochemie
232631280,Entwicklungsgenetik
232631280,Genetik
232631280,Licht- und Elektronenmikroskopie
232631280,Molekularbiologie
232631280,Nanobiophysik
232631280,Physiologie
232631280,Physikalische Chemie
232631280,Stressbiologie
232631280,Strukturbiologie
232631280,Theoretische Biochemie
232631280,Zellbiologie
232645976,Metrologie
232645976,Nanotechnologie
232645976,Nanotechnik
232645976,Physik
232645976,Lebenswissenschaften
232645976,Quantenphysik
232645976,Chemie
232645976,Biologie
232645976,Elektrotechnik
232645976,Maschinenbau
232645976,Messtechnik
232645976,Sensortechnik
232722074,Allgemeine Linguistik
232722074,Computerlinguistik
232722074,Englische Linguistik
232722074,Germanistische Linguistik
232722074,Phonetik
232722074,Psycholinguistik
232722074,Psychologie
232722074,Slawistik
232863826,Onkologie
232863826,Hämatologie
232863826,Transfusionsmedizin
232863826,Immunologie
232935877,Tumorbiologie
232935877,Zellbiologie
232935877,Biochemie
232935877,Zelltod
232935877,Hämatopoiese
232935877,Biophysik
232935877,Kinasen
232935877,TNF-Familie
232935877,Bcl-2-Familie
232935877,Systembiologie
232955966,Stochastische Netzwerke
232955966,Angewandte Mathematik
232955966,Mathematische Statistik
232955966,Räumliche Statistik
232955966,Nichtparametrische Statistik
232955966,Finanzmathematik
232955966,Zeitreihenanalyse
233120155,Biochemie
233120155,Biophysik
233120155,Bioorganische Chemie
233120155,Molekulare Zellbiologie
233120155,Molekulare Genetik
233120155,Computergestützte Modellierungen
233120155,Bioanalytische Chemie
233120155,Chemie und Physik von Grenzflächen
233120155,Chemische Biologie
233120155,Biologische Chemie
233120155,Bioanorganische Chemie
233120155,Bionanomaterialien
233630050,Theoretische Physik
233630050,Theoretische Chemie
233630050,Numerische Mathematik
233630050,Informatik
233745993,Slavistik
233745993,Germanistik
233745993,Romanistik
233745993,Anglistik
233745993,Skandinavistik
233745993,Geschichtswissenschaften
233745993,Philosophie
233745993,Komparatistik
233745993,Medienkulturwissenschaften
233745993,Translationswissenschaften
233792562,Endokrinologie
233792562,Experimentelle und klinische Pharmakologie
233792562,Neurologie
233792562,Neuroendokrinologie
233792562,Neuropsychologie
233792562,Chronobiologie
233792562,Biochemie
233792562,Molekulare Biologie
233886668,Verarbeitung sensorischer Signale
233886668,Kontrolle der Energiehomöostase
233886668,Motorische Kontrolle
233886668,Neurowissenschaftliche Krankheitsmodelle
233886668,Neuronale Netze
233886668,Neurogenetik
233886668,Molekularbiologie
233886668,Bildgebende Verfahren
233886668,Verhaltensbiologie
233898800,Zellbiologie
233898800,Proteinkristallografie
233898800,Computergestützte Biologie
233898800,Entwicklungsbiologie
233898800,Experimentelle Biophysik
233898800,Theoretische Biophysik
233898800,Strukturphysik
233898800,Nano-Biophotonik
233898800,Pharmazeutische Chemie
233898800,Biologie dendritischer Zellen
234149247,Anorganische Chemie
234149247,Physikalische Chemie
234149247,Theoretische Chemie
234149247,Organische Chemie
234149247,Analytische Chemie
234149247,Molekulare Physik
234406232,Physiologie
234406232,Pharmakologie
234406232,Medizin
234406232,Biochemie
234930468,Biomaterialforschung
234930468,Pharmazeutische Technologie
234930468,Pharmakologie
234930468,Experimentalphysik
234930468,Veterinärmedizin
234930468,Theoretische Physik
234930468,Toxikologie
234930468,Dermatologie
234930468,Makromolekulare Chemie
234930468,Physikalische Chemie
234930468,Nanotechnologie
234930468,Synthetische Chemie
235221301,Geophysik
235221301,Meteorologie
235221301,Molekularbiologie
235221301,Systembiologie
235221301,Kolloide und Grenzflächenprozesse
235221301,Moleküldynamik
235221301,Daten- und Zeitreihenanalyse
235221301,Skalenübergreifende mathematische Modellierung
235221301,Analysis multipler Skalen
235221301,Stochastische Modellierung
235221301,Multilevel-Methoden
235221301,PDE-Modellierung und effiziente Löser
235577387,Wettbewerbsökonomie
235577387,Wettbewerbspolitik
235577387,Regulierungsökonomie
235577387,Netzwerkökonomie
235577387,Empirische Industrieökonomie
235577387,Gesundheitsökonomie
235577387,Recht und Ökonomie
235577387,Internationale Ökonomie
235577387,Management
235577387,Spieltheorie
235577387,Experimentelle Wirtschaftsforschung
235777276,Pharmazie
235777276,Biochemie
235777276,Mikrobiologie
235777276,Physikalische Chemie
235777276,Biotechnologie
235777276,Analytische Chemie
235777276,Kristallografie
235777276,Chemie
235777276,Biologie
235777276,Enzymologie
236360313,Medizin
236360313,Biologie
236360313,Biochemie
236360313,Molekularbiologie
236360313,Zellbiologie
236360313,Entwicklungsbiologie
236360313,Endokrinologie
236360313,Pharmakologie
236360313,Pathologie
236360313,Nephrologie
236360313,Toxikologie
236360313,Medizinische Physik
236615297,Kryptografie
236615297,Quantenphysik
236615297,Systemsicherheit
236615297,Hochleistungsrechnen
236615297,Software Engineering
236615297,Formale Methoden
236615297,Kryptografische Protokolle
236616214,Produktionstechnik
236616214,Fertigungstechnik
236616214,Fügetechnik
236616214,Trenntechnik
236616214,Lasertechnik
236616214,Gießereitechnik
236616214,Kunststofftechnik
236616214,Werkstofftechnik
236616214,Beschichtungstechnik
236616214,Simulationstechnik
236616214,Numerik
236616214,Metallurgie
236956510,Ökologie
236956510,Evolution
236956510,Plankton
236956510,Biodiversität
236956510,Modellierung
236956510,Gewässerforschung
236956510,Nahrungsnetze
236956510,Ökologische Mikrobiologie
236956510,Trophische Interaktionen
236956510,Populationsökologie
236956510,Theoretische Ökologie
236956510,Öko-evolutionäre Dynamik
237028221,Anorganische Chemie
237028221,Bioanalytische Chemie
237028221,Chemische Physik
237028221,Physikalische Chemie
237028221,Bioanorganische Chemie
237028221,Chemische Reaktionstechnik
237028221,Theoretische Chemie
237028221,Festkörperchemie
237028221,Nanostrukturtechnik
237042534,Biochemie
237042534,Molekularbiologie
237042534,Zellbiologie
237042534,Pflanzenphysiologie
237042534,Bioanalytik
237042534,Neurophysiologie
237042534,Parasitologie
237042534,Mikrobiologie
237042534,Biophysik
237042534,Genetik
237042534,Immunologie
237042534,Chemie
237091934,Ur- und Umformtechnik
237091934,Mikrotechnik
237091934,Feinwerktechnik
237091934,Montage-
237091934,Füge- und Trenntechnik
237091934,Kunststofftechnik
237091934,Verbundwerkstoffe
237091934,Mechanisches Verhalten von Konstruktionswerkstoffen
237091934,Beschichtungs- und Oberflächentechnik
237091934,Mechanik
237091934,Leichtbau
237091934,Textiltechnik
237105621,Metallurgie
237105621,Polymerwissenschaften
237105621,Kontinuumsmechanik
237105621,Computergestützte Thermodynamik
237105621,Materialtheorie
237143019,Physik
237143019,Chemie
237143019,Biologie
237143019,Medizin
237143019,Materialwissenschaften
237143019,Werkstofftechnik
237143019,Elektrotechnik
237143019,Informatik
237143019,Systemtechnik
237143019,Mathematik
237143019,Wärmetechnik
237143019,Verfahrenstechnik
237157834,Pragmatik
237157834,Psycholinguistik
237157834,Semantik
237157834,Syntax
237157834,Psychologie
237157834,Kognitionswissenschaften
237179235,Theoretische Informatik
237179235,Paralleles Rechnen
237179235,Netzwerkanalyse
237179235,Algorithm Engineering
237182749,Neurobiologie
237182749,Biochemie
237182749,Molekularbiologie
237182749,Zellbiologie
237182749,Genetik
237182749,Bioinformatik
237189010,Mehrphasenströmungen
237189010,Optische Strömungsmesstechnik
237189010,Numerische Strömungssimulation
237189010,Chemische Reaktionstechnik
237189010,Technische Chemie
237189010,Koordinationschemie
237189010,Anorganische Chemie
237189010,Mathematische Modellierung
237189010,Strömungsmechanik
237189010,Verfahrenstechnik
237189010,Angewandte Mathematik und Numerik
237189010,Anorganische Reaktionskinetik
237201391,Mechanik
237201391,Mathematik
237201391,Ingenieurwissenschaften
237267101,Neurowissenschaften
237267101,Hirnforschung
237267101,Neurophysiologie
237267101,Molekulare Neurobiologie
237267101,Neuroanatomie
237267101,Transcriptomics
237267101,Zelluläre Neurobiologie
237267101,Proteomics
237267101,Neurogenetik
237267101,Neuroglia
237420391,Arbeitsmarktpolitik
237420391,Arbeitsmarktforschung
237420391,Löhne
237420391,Lohnungleichheit
237420391,Bildung und Qualifikation
237420391,Globalisierung
237420391,Technologischer Wandel
237420391,Demografischer Wandel
237420391,Migration
237420391,Personalmanagement
237420391,Empirische Wirtschaftsforschung
237922874,Theoretische Chemie
237922874,Organische Chemie
237922874,Optische Spektroskopie
237922874,NMR-Spektroskopie
237922874,Protein-Engineering
237922874,Einzelmolekülspektroskopie
237922874,Massenspektrometrie
237922874,Femtosekundenspektroskopie
237922874,Festkörper-NMR
237922874,Laser
237922874,Zweiphotonentechnik
237922874,Mikrobiologie
238187445,Kardiologie
238187445,Kardiovaskuläre Therapie
238187445,Entzündungsbiologie
238187445,Herz-Kreislauf-Erkrankungen
238187445,Lipid-Stoffwechsel
238187445,Vaskuläre Biologie
238187445,Biochemie
239224712,Straßenbau
239224712,Statik und Dynamik
239224712,Strukturanalyse
239224712,Simulationstechnologie
239224712,Experimentelle Werkstoffuntersuchung
239224712,Fahrzeug- und Verkehrstechnik
239283807,Pharmakologie
239283807,Physiologie
239283807,Biochemie
239283807,Organische Chemie
239283807,Biophysik
239283807,Zellbiologie
239283807,Neurowissenschaften
239283807,Neuroendokrinologie
239283807,Kardiologie
239408513,Festkörperphysik
239408513,Quantenoptik
239408513,Gravitationsphysik
239408513,Theoretische Physik
239484859,Zellbiologie
239484859,Molekularbiologie
239484859,Elektronenmikroskopische Strukturanalyse
239484859,Biochemie
239484859,Membranbiologie
239484859,Pflanzenphysiologie
239484859,Fluoreszenzspektroskopie
239484859,Transgene Cyanobakterien und Pflanzen
239484859,Mikrobiologie
239484859,Bioenergetik
239748522,Chemie
239748522,Biologie
239748522,Analytische Chemie
239748522,Mikrobiologie
239748522,Organische Chemie
239748522,Pharmazeutische Chemie
239748522,Botanik
239748522,Pharmazeutische Biologie
239748522,Bioinformatik
239748522,Chemische Biologie
239748522,Naturstoffforschung
239748522,Ökologie
239767484,Neuromorphe Schaltungstechnik
239767484,Memristive Bauelemente
239767484,Messtechnik
239767484,Elektronenmikroskopie
239767484,Simulationsrechnungen
239767484,Festkörpertheorie
239767484,Tunneleffekt
239767484,Neurologie
239767484,Theoretische Elektrotechnik
239767484,Dünnschichttechnologie
239767484,Medizintechnik
239904186,Diskrete Optimierung
239904186,Kontinuierliche Optimierung
239904186,Optimierung über Partielle Differentialgleichungen
239904186,Stochastische Optimierung
239904186,Numerische Analysis
239904186,Simulation
239904186,Mathematische Modellierung
239904186,Modelladaption
239994235,Geodäsie
239994235,Physik
239994235,Schwerefeldbestimmung
239994235,Laserinterferometrie im Weltraum
239994235,Uhrenmetrologie
239994235,Atomare Inertialsensoren
239994235,Satellitenbahnmodellierung
239994235,Erdsystemwissenschaften
239994235,Wasserkreislauf
240245660,Biochemie
240245660,Biophysik
